Participant_ID,File_Name,Session,List,Type_Trial,Trial_Nbr,Target,RT,Response_Trial,Comment,Date_Correction,Assessor_Name,Processed
5a302,5a302_session1_lista_naming_trial070_fireplace.wav,1,a,naming,70,fireplace,-1,no_resp,NA,Dec  7 2022 17:45:05,Agnieszka,1
5a302,5a302_session1_lista_naming_trial071_fridge.wav,1,a,naming,71,fridge,1626,correct,NA,Dec  7 2022 17:46:06,Agnieszka,1
5a302,5a302_session1_lista_naming_trial072_shower.wav,1,a,naming,72,shower,1010,correct,NA,Dec  7 2022 17:46:15,Agnieszka,1
5a302,5a302_session1_lista_naming_trial073_bull.wav,1,a,naming,73,bull,1388,correct,NA,Dec  7 2022 17:46:27,Agnieszka,1
5a302,5a302_session1_lista_naming_trial074_map.wav,1,a,naming,74,map,1254,correct,NA,Dec  7 2022 17:46:47,Agnieszka,1
5a302,5a302_session1_lista_naming_trial075_mouth.wav,1,a,naming,75,mouth,1254,correct,NA,Dec  7 2022 17:47:08,Agnieszka,1
5a302,5a302_session1_lista_naming_trial076_tambourine.wav,1,a,naming,76,tambourine,-1,wrong_word,NA,Dec  7 2022 17:47:19,Agnieszka,1
5a302,5a302_session1_lista_naming_trial077_submarine.wav,1,a,naming,77,submarine,-1,no_resp,NA,Dec  7 2022 17:47:29,Agnieszka,1
5a302,5a302_session1_lista_naming_trial078_pipe.wav,1,a,naming,78,pipe,2852,correct,cut off in the end,Dec  7 2022 17:47:59,Agnieszka,1
5a302,5a302_session1_lista_naming_trial079_fairy.wav,1,a,naming,79,fairy,1250,correct,NA,Dec  7 2022 17:49:07,Agnieszka,1
5a302,5a302_session1_lista_naming_trial080_scissors.wav,1,a,naming,80,scissors,766,correct,NA,Dec  7 2022 17:49:32,Agnieszka,1
5a302,5a302_session1_lista_naming_trial081_arrow.wav,1,a,naming,81,arrow,808,correct,NA,Dec  7 2022 17:50:14,Agnieszka,1
5a302,5a302_session1_lista_naming_trial082_windmill.wav,1,a,naming,82,windmill,1519,correct,NA,Dec  7 2022 17:50:29,Agnieszka,1
5a302,5a302_session1_lista_naming_trial083_gym.wav,1,a,naming,83,gym,1078,correct,NA,Dec  7 2022 17:50:48,Agnieszka,1
5a302,5a302_session1_lista_naming_trial084_star.wav,1,a,naming,84,star,736,correct,NA,Dec  7 2022 17:51:00,Agnieszka,1
5a302,5a302_session1_lista_naming_trial085_zip.wav,1,a,naming,85,zip,1002,correct,NA,Dec  7 2022 17:51:27,Agnieszka,1
5a302,5a302_session1_lista_naming_trial086_puppet.wav,1,a,naming,86,puppet,-1,no_resp,NA,Dec  7 2022 17:51:38,Agnieszka,1
5a302,5a302_session1_lista_naming_trial087_kangaroo.wav,1,a,naming,87,kangaroo,941,uncertain,I hear 'tangaroo',Dec  7 2022 17:53:38,Agnieszka,1
5a302,5a302_session1_lista_naming_trial088_doctor.wav,1,a,naming,88,doctor,958,correct,NA,Dec  7 2022 17:54:09,Agnieszka,1
5a302,5a302_session1_lista_naming_trial089_butter.wav,1,a,naming,89,butter,1013,correct,NA,Dec  7 2022 17:54:31,Agnieszka,1
5a302,5a302_session1_lista_naming_trial090_limo.wav,1,a,naming,90,limo,963,correct,NA,Dec  7 2022 17:54:49,Agnieszka,1
5a302,5a302_session1_lista_naming_trial091_butterfly.wav,1,a,naming,91,butterfly,1054,correct,NA,Dec  7 2022 17:55:12,Agnieszka,1
5a302,5a302_session1_lista_naming_trial092_rocket.wav,1,a,naming,92,rocket,797,correct,NA,Dec  7 2022 17:55:32,Agnieszka,1
5a302,5a302_session1_lista_naming_trial093_kite.wav,1,a,naming,93,kite,1175,correct,NA,Dec  7 2022 17:55:55,Agnieszka,1
5a302,5a302_session1_lista_naming_trial094_triangle.wav,1,a,naming,94,triangle,781,correct,NA,Dec  7 2022 17:56:26,Agnieszka,1
5a302,5a302_session1_lista_naming_trial095_helicopter.wav,1,a,naming,95,helicopter,811,correct,NA,Dec  7 2022 17:56:46,Agnieszka,1
5a302,5a302_session1_lista_naming_trial096_fence.wav,1,a,naming,96,fence,1222,correct,NA,Dec  7 2022 17:57:20,Agnieszka,1
5a302,5a302_session1_lista_naming_trial097_avocado.wav,1,a,naming,97,avocado,821,correct,NA,Dec  7 2022 17:57:45,Agnieszka,1
5a302,5a302_session1_lista_naming_trial098_tie.wav,1,a,naming,98,tie,782,correct,NA,Dec  7 2022 17:59:17,Agnieszka,1
5a302,5a302_session1_lista_naming_trial099_heel.wav,1,a,naming,99,heel,1020,correct,NA,Dec  7 2022 17:59:30,Agnieszka,1
5a302,5a302_session1_lista_naming_trial100_castle.wav,1,a,naming,100,castle,1081,correct,NA,Dec  7 2022 17:59:43,Agnieszka,1
5a302,5a302_session1_lista_naming_trial101_koala.wav,1,a,naming,101,koala,1576,correct,NA,Dec  7 2022 18:00:02,Agnieszka,1
5a302,5a302_session1_lista_naming_trial102_boxer.wav,1,a,naming,102,boxer,-1,wrong_word,'boxing',Dec  7 2022 18:00:45,Agnieszka,1
5a302,5a302_session1_lista_naming_trial103_dummy.wav,1,a,naming,103,dummy,-1,uncertain,also cut off,Dec  7 2022 18:01:04,Agnieszka,1
